EventId,SummaryId,SampleType,EventRate,ChanceOfLoss,MeanLoss,SDLoss,MaxLoss,FootprintExposure,MeanImpactedExposure,MaxImpactedExposure
3,7,2,0.001000,1.000000,23029.414062,0.000000,23029.414062,23029.414062,23029.412109,23029.414062
3,8,1,0.001000,0.000000,79323.539062,0.000000,79323.539062,79323.539062,79323.539062,79323.539062
3,8,2,0.001000,1.000000,79323.539062,0.000000,79323.539062,79323.539062,79323.546875,79323.539062
3,9,1,0.001000,0.000000,107470.593750,0.000000,107470.601562,107470.601562,107470.601562,107470.601562
3,9,2,0.001000,1.000000,107470.609375,0.000000,107470.601562,107470.601562,107470.609375,107470.601562
3,10,1,0.001000,0.000000,110029.421875,0.000000,110029.421875,110029.421875,110029.421875,110029.421875
3,10,2,0.001000,1.000000,110029.421875,0.000000,110029.421875,110029.421875,110029.421875,110029.421875
5,1,1,0.001000,0.000000,16139.718750,0.000000,56294.125000,56294.125000,56294.125000,56294.125000
5,1,2,0.001000,1.000000,16390.771484,12159.387695,56294.125000,56294.125000,56294.125000,56294.125000
5,2,1,0.001000,0.000000,57956.261719,0.000000,202147.093750,202147.078125,202147.078125,202147.078125
5,2,2,0.001000,1.000000,64175.070312,46345.414062,202147.093750,202147.078125,202147.093750,202147.078125
5,3,1,0.001000,0.000000,11737.976562,0.000000,40941.179688,40941.179688,40941.179688,40941.179688
5,3,2,0.001000,1.000000,12400.388672,7614.929199,40941.179688,40941.179688,40941.183594,40941.179688
5,4,1,0.001000,0.000000,2200.870605,0.000000,7676.471680,7676.471680,7676.471680,7676.471680
5,4,2,0.001000,1.000000,2509.120605,2086.573730,7676.471680,7676.471680,7676.471680,7676.471680
5,5,1,0.001000,0.000000,18340.589844,0.000000,63970.597656,63970.593750,63970.593750,63970.593750
5,5,2,0.001000,1.000000,19624.707031,14659.468750,63970.597656,63970.593750,63970.601562,63970.593750
5,6,1,0.001000,0.000000,51353.648438,0.000000,179117.656250,179117.671875,179117.671875,179117.671875
5,6,2,0.001000,1.000000,51690.410156,37872.882812,179117.656250,179117.671875,179117.656250,179117.671875
5,7,1,0.001000,0.000000,6602.611816,0.000000,23029.414062,23029.414062,23029.414062,23029.414062
5,7,2,0.001000,1.000000,6714.000977,4538.604004,23029.414062,23029.414062,23029.412109,23029.414062
5,8,1,0.001000,0.000000,22742.330078,0.000000,79323.539062,79323.539062,79323.539062,79323.539062
5,8,2,0.001000,1.000000,23606.980469,18176.902344,79323.539062,79323.539062,79323.546875,79323.539062
5,9,1,0.001000,0.000000,30812.189453,0.000000,107470.609375,107470.601562,107470.601562,107470.601562
5,9,2,0.001000,1.000000,30905.041016,22672.892578,107470.609375,107470.601562,107470.609375,107470.601562
5,10,1,0.001000,0.000000,31545.812500,0.000000,110029.421875,110029.421875,110029.421875,110029.421875
5,10,2,0.001000,1.000000,31416.869141,19286.302734,110029.421875,110029.421875,110029.421875,110029.421875
12,1,1,0.001000,0.000000,0.000000,0.000000,56294.125000,56294.125000,56294.125000,56294.125000
12,1,2,0.001000,0.200000,1056.451904,2293.590820,56294.125000,56294.125000,11258.825195,56294.125000
12,2,1,0.001000,0.000000,0.000000,0.000000,202147.078125,202147.078125,202147.078125,202147.078125
12,2,2,0.001000,0.200000,2233.607422,4809.302246,202147.078125,202147.078125,40429.414062,202147.078125
12,3,1,0.001000,0.000000,0.000000,0.000000,40941.179688,40941.179688,40941.179688,40941.179688
12,3,2,0.001000,0.200000,753.260742,1747.425537,40941.179688,40941.179688,8188.235840,40941.179688
12,4,1,0.001000,0.000000,0.000000,0.000000,7676.471680,7676.471680,7676.471680,7676.471680
12,4,2,0.001000,0.200000,68.275238,147.848267,7676.471680,7676.471680,1535.294312,7676.471680
12,5,1,0.001000,0.000000,0.000000,0.000000,63970.593750,63970.593750,63970.593750,63970.593750
12,5,2,0.001000,0.200000,1446.101318,3068.384033,63970.593750,63970.593750,12794.119141,63970.593750
12,6,1,0.001000,0.000000,0.000000,0.000000,179117.671875,179117.671875,179117.671875,179117.671875
12,6,2,0.001000,0.200000,1283.157227,3449.474365,179117.671875,179117.671875,35823.535156,179117.671875
12,7,1,0.001000,0.000000,0.000000,0.000000,23029.414062,23029.414062,23029.414062,23029.414062
12,7,2,0.001000,0.200000,605.526733,1304.788330,23029.414062,23029.414062,4605.882812,23029.414062
12,8,1,0.001000,0.000000,0.000000,0.000000,79323.539062,79323.539062,79323.539062,79323.539062
12,8,2,0.001000,0.200000,2162.792480,4741.482910,79323.539062,79323.539062,15864.708008,79323.539062
12,9,1,0.001000,0.000000,0.000000,0.000000,107470.601562,107470.601562,107470.601562,107470.601562
12,9,2,0.001000,0.200000,1052.066162,2228.010498,107470.601562,107470.601562,21494.121094,107470.601562
12,10,1,0.001000,0.000000,0.000000,0.000000,110029.421875,110029.421875,110029.421875,110029.421875
12,10,2,0.001000,0.200000,1765.874634,4441.149414,110029.421875,110029.421875,22005.884766,110029.421875
17,1,1,0.001000,0.000000,0.000000,0.000000,56294.125000,56294.125000,56294.125000,56294.125000
