Period,PeriodWeight,EventId,Year,Month,Day,Hour,Minute,SummaryId,Quantile,Loss
1,0.001000,1,1,1,1,0,0,1,0.00,0.00
1,0.001000,1,1,1,1,0,0,1,0.20,0.00
1,0.001000,1,1,1,1,0,0,1,0.40,0.00
1,0.001000,1,1,1,1,0,0,1,0.50,0.00
1,0.001000,1,1,1,1,0,0,1,0.75,433.82
1,0.001000,1,1,1,1,0,0,1,1.00,4632.88
1,0.001000,1,1,1,1,0,0,2,0.00,0.00
1,0.001000,1,1,1,1,0,0,2,0.20,0.00
1,0.001000,1,1,1,1,0,0,2,0.40,0.00
1,0.001000,1,1,1,1,0,0,2,0.50,0.00
1,0.001000,1,1,1,1,0,0,2,0.75,5806.46
1,0.001000,1,1,1,1,0,0,2,1.00,40976.39
1,0.001000,1,1,1,1,0,0,3,0.00,0.00
1,0.001000,1,1,1,1,0,0,3,0.20,0.00
1,0.001000,1,1,1,1,0,0,3,0.40,0.00
1,0.001000,1,1,1,1,0,0,3,0.50,0.00
1,0.001000,1,1,1,1,0,0,3,0.75,0.00
1,0.001000,1,1,1,1,0,0,3,1.00,4948.32
1,0.001000,1,1,1,1,0,0,4,0.00,0.00
1,0.001000,1,1,1,1,0,0,4,0.20,0.00
1,0.001000,1,1,1,1,0,0,4,0.40,0.00
1,0.001000,1,1,1,1,0,0,4,0.50,0.00
1,0.001000,1,1,1,1,0,0,4,0.75,123.91
1,0.001000,1,1,1,1,0,0,4,1.00,727.75
1,0.001000,1,1,1,1,0,0,5,0.00,0.00
1,0.001000,1,1,1,1,0,0,5,0.20,0.00
1,0.001000,1,1,1,1,0,0,5,0.40,0.00
1,0.001000,1,1,1,1,0,0,5,0.50,0.00
1,0.001000,1,1,1,1,0,0,5,0.75,536.18
1,0.001000,1,1,1,1,0,0,5,1.00,13985.12
1,0.001000,1,1,1,1,0,0,6,0.00,0.00
1,0.001000,1,1,1,1,0,0,6,0.20,0.00
1,0.001000,1,1,1,1,0,0,6,0.40,0.00
1,0.001000,1,1,1,1,0,0,6,0.50,0.00
1,0.001000,1,1,1,1,0,0,6,0.75,2086.95
1,0.001000,1,1,1,1,0,0,6,1.00,16159.66
1,0.001000,1,1,1,1,0,0,7,0.00,0.00
1,0.001000,1,1,1,1,0,0,7,0.20,0.00
1,0.001000,1,1,1,1,0,0,7,0.40,0.00
1,0.001000,1,1,1,1,0,0,7,0.50,0.00
1,0.001000,1,1,1,1,0,0,7,0.75,449.04
1,0.001000,1,1,1,1,0,0,7,1.00,3524.95
1,0.001000,1,1,1,1,0,0,8,0.00,0.00
1,0.001000,1,1,1,1,0,0,8,0.20,0.00
1,0.001000,1,1,1,1,0,0,8,0.40,0.00
1,0.001000,1,1,1,1,0,0,8,0.50,0.00
1,0.001000,1,1,1,1,0,0,8,0.75,1599.27
1,0.001000,1,1,1,1,0,0,8,1.00,20605.85
1,0.001000,1,1,1,1,0,0,9,0.00,0.00
1,0.001000,1,1,1,1,0,0,9,0.20,0.00
1,0.001000,1,1,1,1,0,0,9,0.40,0.00
1,0.001000,1,1,1,1,0,0,9,0.50,0.00
1,0.001000,1,1,1,1,0,0,9,0.75,1593.70
1,0.001000,1,1,1,1,0,0,9,1.00,11958.66
1,0.001000,1,1,1,1,0,0,10,0.00,0.00
1,0.001000,1,1,1,1,0,0,10,0.20,0.00
1,0.001000,1,1,1,1,0,0,10,0.40,0.00
1,0.001000,1,1,1,1,0,0,10,0.50,0.00
1,0.001000,1,1,1,1,0,0,10,0.75,463.92
1,0.001000,1,1,1,1,0,0,10,1.00,35375.26
2,0.001000,2,2,1,1,0,0,1,0.00,0.00
2,0.001000,2,2,1,1,0,0,1,0.20,150.66
2,0.001000,2,2,1,1,0,0,1,0.40,6612.28
2,0.001000,2,2,1,1,0,0,1,0.50,8264.25
2,0.001000,2,2,1,1,0,0,1,0.75,28149.75
2,0.001000,2,2,1,1,0,0,1,1.00,52588.47
2,0.001000,2,2,1,1,0,0,2,0.00,0.00
2,0.001000,2,2,1,1,0,0,2,0.20,16380.48
2,0.001000,2,2,1,1,0,0,2,0.40,42492.49
2,0.001000,2,2,1,1,0,0,2,0.50,54754.14
2,0.001000,2,2,1,1,0,0,2,0.75,100804.52
2,0.001000,2,2,1,1,0,0,2,1.00,199030.67
2,0.001000,2,2,1,1,0,0,3,0.00,0.00
2,0.001000,2,2,1,1,0,0,3,0.20,4258.90
2,0.001000,2,2,1,1,0,0,3,0.40,6504.44
2,0.001000,2,2,1,1,0,0,3,0.50,7023.19
2,0.001000,2,2,1,1,0,0,3,0.75,17241.69
2,0.001000,2,2,1,1,0,0,3,1.00,40310.01
2,0.001000,2,2,1,1,0,0,4,0.00,0.00
2,0.001000,2,2,1,1,0,0,4,0.20,565.80
2,0.001000,2,2,1,1,0,0,4,0.40,1374.74
2,0.001000,2,2,1,1,0,0,4,0.50,1749.59
2,0.001000,2,2,1,1,0,0,4,0.75,3580.41
2,0.001000,2,2,1,1,0,0,4,1.00,7558.13
2,0.001000,2,2,1,1,0,0,5,0.00,0.00
2,0.001000,2,2,1,1,0,0,5,0.20,7984.47
2,0.001000,2,2,1,1,0,0,5,0.40,14160.50
2,0.001000,2,2,1,1,0,0,5,0.50,18548.92
2,0.001000,2,2,1,1,0,0,5,0.75,22922.89
2,0.001000,2,2,1,1,0,0,5,1.00,40810.28
2,0.001000,2,2,1,1,0,0,6,0.00,0.00
2,0.001000,2,2,1,1,0,0,6,0.20,11857.63
2,0.001000,2,2,1,1,0,0,6,0.40,41095.88
2,0.001000,2,2,1,1,0,0,6,0.50,46276.94
2,0.001000,2,2,1,1,0,0,6,0.75,61511.16
2,0.001000,2,2,1,1,0,0,6,1.00,134408.27
2,0.001000,2,2,1,1,0,0,7,0.00,0.00
2,0.001000,2,2,1,1,0,0,7,0.20,494.62
2,0.001000,2,2,1,1,0,0,7,0.40,3189.43
2,0.001000,2,2,1,1,0,0,7,0.50,3639.86
2,0.001000,2,2,1,1,0,0,7,0.75,10118.25
2,0.001000,2,2,1,1,0,0,7,1.00,21074.32
2,0.001000,2,2,1,1,0,0,8,0.00,0.00
2,0.001000,2,2,1,1,0,0,8,0.20,7664.63
2,0.001000,2,2,1,1,0,0,8,0.40,10063.53
2,0.001000,2,2,1,1,0,0,8,0.50,11946.87
2,0.001000,2,2,1,1,0,0,8,0.75,30958.10
2,0.001000,2,2,1,1,0,0,8,1.00,78100.64
2,0.001000,2,2,1,1,0,0,9,0.00,0.00
2,0.001000,2,2,1,1,0,0,9,0.20,10958.22
2,0.001000,2,2,1,1,0,0,9,0.40,16068.93
2,0.001000,2,2,1,1,0,0,9,0.50,18931.85
2,0.001000,2,2,1,1,0,0,9,0.75,37585.88
2,0.001000,2,2,1,1,0,0,9,1.00,105813.78
2,0.001000,2,2,1,1,0,0,10,0.00,0.00
2,0.001000,2,2,1,1,0,0,10,0.20,4889.82
2,0.001000,2,2,1,1,0,0,10,0.40,18109.89
2,0.001000,2,2,1,1,0,0,10,0.50,25099.96
2,0.001000,2,2,1,1,0,0,10,0.75,43348.66
2,0.001000,2,2,1,1,0,0,10,1.00,106587.39
2,0.001000,3,2,1,1,0,0,1,0.00,56294.12
2,0.001000,3,2,1,1,0,0,1,0.20,56294.12
2,0.001000,3,2,1,1,0,0,1,0.40,56294.12
2,0.001000,3,2,1,1,0,0,1,0.50,56294.12
2,0.001000,3,2,1,1,0,0,1,0.75,56294.12
2,0.001000,3,2,1,1,0,0,1,1.00,56294.12
2,0.001000,3,2,1,1,0,0,2,0.00,202147.06
2,0.001000,3,2,1,1,0,0,2,0.20,202147.08
2,0.001000,3,2,1,1,0,0,2,0.40,202147.08
2,0.001000,3,2,1,1,0,0,2,0.50,202147.08
2,0.001000,3,2,1,1,0,0,2,0.75,202147.09
2,0.001000,3,2,1,1,0,0,2,1.00,202147.09
2,0.001000,3,2,1,1,0,0,3,0.00,40941.18
2,0.001000,3,2,1,1,0,0,3,0.20,40941.18
2,0.001000,3,2,1,1,0,0,3,0.40,40941.18
2,0.001000,3,2,1,1,0,0,3,0.50,40941.18
2,0.001000,3,2,1,1,0,0,3,0.75,40941.18
2,0.001000,3,2,1,1,0,0,3,1.00,40941.19
2,0.001000,3,2,1,1,0,0,4,0.00,7676.47
2,0.001000,3,2,1,1,0,0,4,0.20,7676.47
2,0.001000,3,2,1,1,0,0,4,0.40,7676.47
2,0.001000,3,2,1,1,0,0,4,0.50,7676.47
2,0.001000,3,2,1,1,0,0,4,0.75,7676.47
2,0.001000,3,2,1,1,0,0,4,1.00,7676.47
2,0.001000,3,2,1,1,0,0,5,0.00,63970.59
2,0.001000,3,2,1,1,0,0,5,0.20,63970.59
2,0.001000,3,2,1,1,0,0,5,0.40,63970.59
2,0.001000,3,2,1,1,0,0,5,0.50,63970.59
2,0.001000,3,2,1,1,0,0,5,0.75,63970.60
2,0.001000,3,2,1,1,0,0,5,1.00,63970.60
2,0.001000,3,2,1,1,0,0,6,0.00,179117.66
2,0.001000,3,2,1,1,0,0,6,0.20,179117.66
2,0.001000,3,2,1,1,0,0,6,0.40,179117.67
2,0.001000,3,2,1,1,0,0,6,0.50,179117.67
2,0.001000,3,2,1,1,0,0,6,0.75,179117.67
2,0.001000,3,2,1,1,0,0,6,1.00,179117.69
2,0.001000,3,2,1,1,0,0,7,0.00,23029.41
2,0.001000,3,2,1,1,0,0,7,0.20,23029.41
2,0.001000,3,2,1,1,0,0,7,0.40,23029.41
2,0.001000,3,2,1,1,0,0,7,0.50,23029.41
2,0.001000,3,2,1,1,0,0,7,0.75,23029.42
2,0.001000,3,2,1,1,0,0,7,1.00,23029.42
2,0.001000,3,2,1,1,0,0,8,0.00,79323.53
2,0.001000,3,2,1,1,0,0,8,0.20,79323.54
2,0.001000,3,2,1,1,0,0,8,0.40,79323.54
2,0.001000,3,2,1,1,0,0,8,0.50,79323.54
2,0.001000,3,2,1,1,0,0,8,0.75,79323.54
2,0.001000,3,2,1,1,0,0,8,1.00,79323.54
2,0.001000,3,2,1,1,0,0,9,0.00,107470.59
2,0.001000,3,2,1,1,0,0,9,0.20,107470.59
2,0.001000,3,2,1,1,0,0,9,0.40,107470.60
2,0.001000,3,2,1,1,0,0,9,0.50,107470.60
2,0.001000,3,2,1,1,0,0,9,0.75,107470.60
2,0.001000,3,2,1,1,0,0,9,1.00,107470.61
2,0.001000,3,2,1,1,0,0,10,0.00,110029.42
2,0.001000,3,2,1,1,0,0,10,0.20,110029.42
2,0.001000,3,2,1,1,0,0,10,0.40,110029.42
2,0.001000,3,2,1,1,0,0,10,0.50,110029.42
2,0.001000,3,2,1,1,0,0,10,0.75,110029.43
2,0.001000,3,2,1,1,0,0,10,1.00,110029.43
5,0.001000,5,5,1,1,0,0,1,0.00,450.89
5,0.001000,5,5,1,1,0,0,1,0.20,3810.36
5,0.001000,5,5,1,1,0,0,1,0.40,15063.71
5,0.001000,5,5,1,1,0,0,1,0.50,18164.99
5,0.001000,5,5,1,1,0,0,1,0.75,21443.73
5,0.001000,5,5,1,1,0,0,1,1.00,41029.25
5,0.001000,5,5,1,1,0,0,2,0.00,0.43
5,0.001000,5,5,1,1,0,0,2,0.20,24961.30
5,0.001000,5,5,1,1,0,0,2,0.40,52035.09
5,0.001000,5,5,1,1,0,0,2,0.50,66038.73
5,0.001000,5,5,1,1,0,0,2,0.75,90399.96
5,0.001000,5,5,1,1,0,0,2,1.00,137753.59
5,0.001000,5,5,1,1,0,0,3,0.00,1232.49
5,0.001000,5,5,1,1,0,0,3,0.20,4457.20
5,0.001000,5,5,1,1,0,0,3,0.40,10457.69
5,0.001000,5,5,1,1,0,0,3,0.50,14109.24
5,0.001000,5,5,1,1,0,0,3,0.75,19490.08
5,0.001000,5,5,1,1,0,0,3,1.00,20534.67
5,0.001000,5,5,1,1,0,0,4,0.00,500.25
5,0.001000,5,5,1,1,0,0,4,0.20,615.27
5,0.001000,5,5,1,1,0,0,4,0.40,1171.63
5,0.001000,5,5,1,1,0,0,4,0.50,1691.54
5,0.001000,5,5,1,1,0,0,4,0.75,4480.72
5,0.001000,5,5,1,1,0,0,4,1.00,5858.93
5,0.001000,5,5,1,1,0,0,5,0.00,1907.64
5,0.001000,5,5,1,1,0,0,5,0.20,9894.74
5,0.001000,5,5,1,1,0,0,5,0.40,13158.12
5,0.001000,5,5,1,1,0,0,5,0.50,15915.95
5,0.001000,5,5,1,1,0,0,5,0.75,29916.63
5,0.001000,5,5,1,1,0,0,5,1.00,45520.79
5,0.001000,5,5,1,1,0,0,6,0.00,2871.76
5,0.001000,5,5,1,1,0,0,6,0.20,14579.29
5,0.001000,5,5,1,1,0,0,6,0.40,36553.07
5,0.001000,5,5,1,1,0,0,6,0.50,48732.20
5,0.001000,5,5,1,1,0,0,6,0.75,80883.22
5,0.001000,5,5,1,1,0,0,6,1.00,113104.13
5,0.001000,5,5,1,1,0,0,7,0.00,426.99
5,0.001000,5,5,1,1,0,0,7,0.20,2250.27
5,0.001000,5,5,1,1,0,0,7,0.40,5371.92
5,0.001000,5,5,1,1,0,0,7,0.50,7995.14
5,0.001000,5,5,1,1,0,0,7,0.75,9413.69
5,0.001000,5,5,1,1,0,0,7,1.00,14506.69
5,0.001000,5,5,1,1,0,0,8,0.00,5947.87
5,0.001000,5,5,1,1,0,0,8,0.20,8617.96
5,0.001000,5,5,1,1,0,0,8,0.40,12207.65
5,0.001000,5,5,1,1,0,0,8,0.50,16891.19
5,0.001000,5,5,1,1,0,0,8,0.75,37465.95
5,0.001000,5,5,1,1,0,0,8,1.00,54273.49
5,0.001000,5,5,1,1,0,0,9,0.00,7628.05
5,0.001000,5,5,1,1,0,0,9,0.20,12593.67
5,0.001000,5,5,1,1,0,0,9,0.40,22880.87
5,0.001000,5,5,1,1,0,0,9,0.50,23567.22
5,0.001000,5,5,1,1,0,0,9,0.75,39636.78
5,0.001000,5,5,1,1,0,0,9,1.00,72695.40
5,0.001000,5,5,1,1,0,0,10,0.00,9180.96
5,0.001000,5,5,1,1,0,0,10,0.20,12520.87
5,0.001000,5,5,1,1,0,0,10,0.40,24776.31
5,0.001000,5,5,1,1,0,0,10,0.50,29901.47
5,0.001000,5,5,1,1,0,0,10,0.75,44109.50
5,0.001000,5,5,1,1,0,0,10,1.00,65521.34
8,0.001000,12,8,1,1,0,0,1,0.00,0.00
8,0.001000,12,8,1,1,0,0,1,0.20,0.00
8,0.001000,12,8,1,1,0,0,1,0.40,0.00
8,0.001000,12,8,1,1,0,0,1,0.50,0.00
8,0.001000,12,8,1,1,0,0,1,0.75,0.00
8,0.001000,12,8,1,1,0,0,1,1.00,6444.46
8,0.001000,12,8,1,1,0,0,2,0.00,0.00
8,0.001000,12,8,1,1,0,0,2,0.20,0.00
8,0.001000,12,8,1,1,0,0,2,0.40,0.00
8,0.001000,12,8,1,1,0,0,2,0.50,0.00
8,0.001000,12,8,1,1,0,0,2,0.75,0.00
8,0.001000,12,8,1,1,0,0,2,1.00,13242.21
8,0.001000,12,8,1,1,0,0,3,0.00,0.00
8,0.001000,12,8,1,1,0,0,3,0.20,0.00
8,0.001000,12,8,1,1,0,0,3,0.40,0.00
8,0.001000,12,8,1,1,0,0,3,0.50,0.00
8,0.001000,12,8,1,1,0,0,3,0.75,0.00
8,0.001000,12,8,1,1,0,0,3,1.00,5313.14
8,0.001000,12,8,1,1,0,0,4,0.00,0.00
8,0.001000,12,8,1,1,0,0,4,0.20,0.00
8,0.001000,12,8,1,1,0,0,4,0.40,0.00
8,0.001000,12,8,1,1,0,0,4,0.50,0.00
8,0.001000,12,8,1,1,0,0,4,0.75,0.00
8,0.001000,12,8,1,1,0,0,4,1.00,413.04
8,0.001000,12,8,1,1,0,0,5,0.00,0.00
8,0.001000,12,8,1,1,0,0,5,0.20,0.00
8,0.001000,12,8,1,1,0,0,5,0.40,0.00
8,0.001000,12,8,1,1,0,0,5,0.50,0.00
8,0.001000,12,8,1,1,0,0,5,0.75,0.00
8,0.001000,12,8,1,1,0,0,5,1.00,7967.55
8,0.001000,12,8,1,1,0,0,6,0.00,0.00
8,0.001000,12,8,1,1,0,0,6,0.20,0.00
8,0.001000,12,8,1,1,0,0,6,0.40,0.00
8,0.001000,12,8,1,1,0,0,6,0.50,0.00
8,0.001000,12,8,1,1,0,0,6,0.75,0.00
8,0.001000,12,8,1,1,0,0,6,1.00,10956.17
8,0.001000,12,8,1,1,0,0,7,0.00,0.00
8,0.001000,12,8,1,1,0,0,7,0.20,0.00
8,0.001000,12,8,1,1,0,0,7,0.40,0.00
8,0.001000,12,8,1,1,0,0,7,0.50,0.00
8,0.001000,12,8,1,1,0,0,7,0.75,0.00
8,0.001000,12,8,1,1,0,0,7,1.00,3600.24
8,0.001000,12,8,1,1,0,0,8,0.00,0.00
8,0.001000,12,8,1,1,0,0,8,0.20,0.00
8,0.001000,12,8,1,1,0,0,8,0.40,0.00
8,0.001000,12,8,1,1,0,0,8,0.50,0.00
8,0.001000,12,8,1,1,0,0,8,0.75,0.00
8,0.001000,12,8,1,1,0,0,8,1.00,13573.32
8,0.001000,12,8,1,1,0,0,9,0.00,0.00
8,0.001000,12,8,1,1,0,0,9,0.20,0.00
8,0.001000,12,8,1,1,0,0,9,0.40,0.00
8,0.001000,12,8,1,1,0,0,9,0.50,0.00
8,0.001000,12,8,1,1,0,0,9,0.75,0.00
8,0.001000,12,8,1,1,0,0,9,1.00,5708.96
8,0.001000,12,8,1,1,0,0,10,0.00,0.00
8,0.001000,12,8,1,1,0,0,10,0.20,0.00
8,0.001000,12,8,1,1,0,0,10,0.40,0.00
8,0.001000,12,8,1,1,0,0,10,0.50,0.00
8,0.001000,12,8,1,1,0,0,10,0.75,0.00
8,0.001000,12,8,1,1,0,0,10,1.00,13966.58
9,0.001000,17,9,1,1,0,0,1,0.00,0.00
9,0.001000,17,9,1,1,0,0,1,0.20,0.00
9,0.001000,17,9,1,1,0,0,1,0.40,0.00
9,0.001000,17,9,1,1,0,0,1,0.50,0.00
9,0.001000,17,9,1,1,0,0,1,0.75,0.00
9,0.001000,17,9,1,1,0,0,1,1.00,5462.11
9,0.001000,17,9,1,1,0,0,2,0.00,0.00
9,0.001000,17,9,1,1,0,0,2,0.20,0.00
9,0.001000,17,9,1,1,0,0,2,0.40,0.00
9,0.001000,17,9,1,1,0,0,2,0.50,0.00
9,0.001000,17,9,1,1,0,0,2,0.75,0.00
9,0.001000,17,9,1,1,0,0,2,1.00,71539.30
9,0.001000,17,9,1,1,0,0,3,0.00,0.00
9,0.001000,17,9,1,1,0,0,3,0.20,0.00
9,0.001000,17,9,1,1,0,0,3,0.40,0.00
9,0.001000,17,9,1,1,0,0,3,0.50,0.00
9,0.001000,17,9,1,1,0,0,3,0.75,0.00
9,0.001000,17,9,1,1,0,0,3,1.00,13256.28
9,0.001000,17,9,1,1,0,0,4,0.00,0.00
9,0.001000,17,9,1,1,0,0,4,0.20,0.00
9,0.001000,17,9,1,1,0,0,4,0.40,0.00
9,0.001000,17,9,1,1,0,0,4,0.50,0.00
9,0.001000,17,9,1,1,0,0,4,0.75,0.00
9,0.001000,17,9,1,1,0,0,4,1.00,2936.44
9,0.001000,17,9,1,1,0,0,5,0.00,0.00
9,0.001000,17,9,1,1,0,0,5,0.20,0.00
9,0.001000,17,9,1,1,0,0,5,0.40,0.00
9,0.001000,17,9,1,1,0,0,5,0.50,0.00
9,0.001000,17,9,1,1,0,0,5,0.75,0.00
9,0.001000,17,9,1,1,0,0,5,1.00,18469.59
9,0.001000,17,9,1,1,0,0,6,0.00,0.00
9,0.001000,17,9,1,1,0,0,6,0.20,0.00
9,0.001000,17,9,1,1,0,0,6,0.40,0.00
9,0.001000,17,9,1,1,0,0,6,0.50,0.00
9,0.001000,17,9,1,1,0,0,6,0.75,0.00
9,0.001000,17,9,1,1,0,0,6,1.00,51507.48
9,0.001000,17,9,1,1,0,0,7,0.00,0.00
9,0.001000,17,9,1,1,0,0,7,0.20,0.00
9,0.001000,17,9,1,1,0,0,7,0.40,0.00
9,0.001000,17,9,1,1,0,0,7,0.50,0.00
9,0.001000,17,9,1,1,0,0,7,0.75,0.00
9,0.001000,17,9,1,1,0,0,7,1.00,6777.75
9,0.001000,17,9,1,1,0,0,8,0.00,0.00
9,0.001000,17,9,1,1,0,0,8,0.20,0.00
9,0.001000,17,9,1,1,0,0,8,0.40,0.00
9,0.001000,17,9,1,1,0,0,8,0.50,0.00
9,0.001000,17,9,1,1,0,0,8,0.75,0.00
9,0.001000,17,9,1,1,0,0,8,1.00,25662.74
9,0.001000,17,9,1,1,0,0,9,0.00,0.00
9,0.001000,17,9,1,1,0,0,9,0.20,0.00
9,0.001000,17,9,1,1,0,0,9,0.40,0.00
9,0.001000,17,9,1,1,0,0,9,0.50,0.00
9,0.001000,17,9,1,1,0,0,9,0.75,0.00
9,0.001000,17,9,1,1,0,0,9,1.00,40679.76
9,0.001000,17,9,1,1,0,0,10,0.00,0.00
9,0.001000,17,9,1,1,0,0,10,0.20,0.00
9,0.001000,17,9,1,1,0,0,10,0.40,0.00
9,0.001000,17,9,1,1,0,0,10,0.50,0.00
9,0.001000,17,9,1,1,0,0,10,0.75,0.00
9,0.001000,17,9,1,1,0,0,10,1.00,53863.40
16,0.001000,27,16,1,1,0,0,1,0.00,13154.11
16,0.001000,27,16,1,1,0,0,1,0.20,22387.49
16,0.001000,27,16,1,1,0,0,1,0.40,33534.97
16,0.001000,27,16,1,1,0,0,1,0.50,36295.61
16,0.001000,27,16,1,1,0,0,1,0.75,45287.52
16,0.001000,27,16,1,1,0,0,1,1.00,56263.94
16,0.001000,27,16,1,1,0,0,2,0.00,48537.22
16,0.001000,27,16,1,1,0,0,2,0.20,77082.82
16,0.001000,27,16,1,1,0,0,2,0.40,103669.28
16,0.001000,27,16,1,1,0,0,2,0.50,130581.06
16,0.001000,27,16,1,1,0,0,2,0.75,167644.20
16,0.001000,27,16,1,1,0,0,2,1.00,202038.70
16,0.001000,27,16,1,1,0,0,3,0.00,7068.85
16,0.001000,27,16,1,1,0,0,3,0.20,16899.31
16,0.001000,27,16,1,1,0,0,3,0.40,20406.80
16,0.001000,27,16,1,1,0,0,3,0.50,22814.76
16,0.001000,27,16,1,1,0,0,3,0.75,37139.51
16,0.001000,27,16,1,1,0,0,3,1.00,39839.63
16,0.001000,27,16,1,1,0,0,4,0.00,981.13
16,0.001000,27,16,1,1,0,0,4,0.20,3491.89
16,0.001000,27,16,1,1,0,0,4,0.40,4705.05
16,0.001000,27,16,1,1,0,0,4,0.50,5095.84
16,0.001000,27,16,1,1,0,0,4,0.75,5824.46
16,0.001000,27,16,1,1,0,0,4,1.00,7672.36
16,0.001000,27,16,1,1,0,0,5,0.00,9346.70
16,0.001000,27,16,1,1,0,0,5,0.20,23156.02
16,0.001000,27,16,1,1,0,0,5,0.40,35036.25
16,0.001000,27,16,1,1,0,0,5,0.50,41664.36
16,0.001000,27,16,1,1,0,0,5,0.75,48519.29
16,0.001000,27,16,1,1,0,0,5,1.00,63936.30
16,0.001000,27,16,1,1,0,0,6,0.00,41095.61
16,0.001000,27,16,1,1,0,0,6,0.20,54560.20
16,0.001000,27,16,1,1,0,0,6,0.40,93203.77
16,0.001000,27,16,1,1,0,0,6,0.50,111107.67
16,0.001000,27,16,1,1,0,0,6,0.75,143373.62
16,0.001000,27,16,1,1,0,0,6,1.00,179021.62
16,0.001000,27,16,1,1,0,0,7,0.00,5563.07
16,0.001000,27,16,1,1,0,0,7,0.20,9460.80
16,0.001000,27,16,1,1,0,0,7,0.40,14532.48
16,0.001000,27,16,1,1,0,0,7,0.50,15645.77
16,0.001000,27,16,1,1,0,0,7,0.75,21002.36
16,0.001000,27,16,1,1,0,0,7,1.00,23017.07
16,0.001000,27,16,1,1,0,0,8,0.00,14127.32
16,0.001000,27,16,1,1,0,0,8,0.20,36502.54
16,0.001000,27,16,1,1,0,0,8,0.40,41187.21
16,0.001000,27,16,1,1,0,0,8,0.50,42296.26
16,0.001000,27,16,1,1,0,0,8,0.75,65368.83
16,0.001000,27,16,1,1,0,0,8,1.00,79281.01
16,0.001000,27,16,1,1,0,0,9,0.00,25692.71
16,0.001000,27,16,1,1,0,0,9,0.20,40474.52
16,0.001000,27,16,1,1,0,0,9,0.40,63940.68
16,0.001000,27,16,1,1,0,0,9,0.50,70026.08
16,0.001000,27,16,1,1,0,0,9,0.75,84193.54
16,0.001000,27,16,1,1,0,0,9,1.00,107412.97
16,0.001000,27,16,1,1,0,0,10,0.00,33473.89
16,0.001000,27,16,1,1,0,0,10,0.20,37644.48
16,0.001000,27,16,1,1,0,0,10,0.40,56580.81
16,0.001000,27,16,1,1,0,0,10,0.50,74311.46
16,0.001000,27,16,1,1,0,0,10,0.75,88691.70
16,0.001000,27,16,1,1,0,0,10,1.00,109970.42
19,0.001000,32,19,1,1,0,0,1,0.00,0.00
19,0.001000,32,19,1,1,0,0,1,0.20,0.00
19,0.001000,32,19,1,1,0,0,1,0.40,0.00
19,0.001000,32,19,1,1,0,0,1,0.50,0.00
19,0.001000,32,19,1,1,0,0,1,0.75,2544.71
19,0.001000,32,19,1,1,0,0,1,1.00,12185.43
19,0.001000,32,19,1,1,0,0,2,0.00,0.00
19,0.001000,32,19,1,1,0,0,2,0.20,0.00
19,0.001000,32,19,1,1,0,0,2,0.40,0.00
19,0.001000,32,19,1,1,0,0,2,0.50,0.00
19,0.001000,32,19,1,1,0,0,2,0.75,5307.67
19,0.001000,32,19,1,1,0,0,2,1.00,49086.95
19,0.001000,32,19,1,1,0,0,3,0.00,0.00
19,0.001000,32,19,1,1,0,0,3,0.20,0.00
19,0.001000,32,19,1,1,0,0,3,0.40,0.00
19,0.001000,32,19,1,1,0,0,3,0.50,0.00
19,0.001000,32,19,1,1,0,0,3,0.75,1639.39
19,0.001000,32,19,1,1,0,0,3,1.00,6353.69
19,0.001000,32,19,1,1,0,0,4,0.00,0.00
19,0.001000,32,19,1,1,0,0,4,0.20,0.00
19,0.001000,32,19,1,1,0,0,4,0.40,0.00
19,0.001000,32,19,1,1,0,0,4,0.50,0.00
19,0.001000,32,19,1,1,0,0,4,0.75,26.38
19,0.001000,32,19,1,1,0,0,4,1.00,922.86
19,0.001000,32,19,1,1,0,0,5,0.00,0.00
19,0.001000,32,19,1,1,0,0,5,0.20,0.00
19,0.001000,32,19,1,1,0,0,5,0.40,0.00
19,0.001000,32,19,1,1,0,0,5,0.50,0.00
19,0.001000,32,19,1,1,0,0,5,0.75,2761.75
19,0.001000,32,19,1,1,0,0,5,1.00,16029.50
19,0.001000,32,19,1,1,0,0,6,0.00,0.00
19,0.001000,32,19,1,1,0,0,6,0.20,0.00
19,0.001000,32,19,1,1,0,0,6,0.40,0.00
19,0.001000,32,19,1,1,0,0,6,0.50,0.00
19,0.001000,32,19,1,1,0,0,6,0.75,17369.02
19,0.001000,32,19,1,1,0,0,6,1.00,40548.03
19,0.001000,32,19,1,1,0,0,7,0.00,0.00
19,0.001000,32,19,1,1,0,0,7,0.20,0.00
19,0.001000,32,19,1,1,0,0,7,0.40,0.00
19,0.001000,32,19,1,1,0,0,7,0.50,0.00
19,0.001000,32,19,1,1,0,0,7,0.75,77.83
19,0.001000,32,19,1,1,0,0,7,1.00,3575.59
19,0.001000,32,19,1,1,0,0,8,0.00,0.00
19,0.001000,32,19,1,1,0,0,8,0.20,0.00
19,0.001000,32,19,1,1,0,0,8,0.40,0.00
19,0.001000,32,19,1,1,0,0,8,0.50,0.00
19,0.001000,32,19,1,1,0,0,8,0.75,4017.89
19,0.001000,32,19,1,1,0,0,8,1.00,13756.11
19,0.001000,32,19,1,1,0,0,9,0.00,0.00
19,0.001000,32,19,1,1,0,0,9,0.20,0.00
19,0.001000,32,19,1,1,0,0,9,0.40,0.00
