EventId,SummaryId,Quantile,Loss
301,1,0.200000,1430173.625000
301,1,0.400000,1754452.375000
301,1,0.500000,1835415.000000
301,1,0.750000,1930000.000000
301,1,1.000000,1930000.000000
307,1,0.000000,619082.687500
307,1,0.200000,748446.312500
307,1,0.400000,808109.375000
307,1,0.500000,834651.125000
307,1,0.750000,1012369.937500
307,1,1.000000,1446330.500000
309,1,0.000000,41218.867188
309,1,0.200000,61135.390625
309,1,0.400000,124653.335938
309,1,0.500000,129849.203125
309,1,0.750000,295844.031250
309,1,1.000000,559990.562500
310,1,0.000000,0.000000
310,1,0.200000,26054.830078
310,1,0.400000,144161.625000
310,1,0.500000,236675.375000
310,1,0.750000,296924.656250
310,1,1.000000,480169.687500
317,1,0.000000,314144.625000
317,1,0.200000,915674.000000
317,1,0.400000,1014330.937500
317,1,0.500000,1071803.375000
317,1,0.750000,1475649.125000
317,1,1.000000,1761499.875000
320,1,0.000000,0.000000
320,1,0.200000,30732.216797
320,1,0.400000,200334.625000
320,1,0.500000,230282.343750
320,1,0.750000,317582.906250
320,1,1.000000,469161.281250
321,1,0.000000,0.000000
321,1,0.200000,33157.734375
321,1,0.400000,107975.023438
321,1,0.500000,166023.843750
321,1,0.750000,325859.843750
321,1,1.000000,451913.281250
327,1,0.000000,0.000000
327,1,0.200000,40751.023438
327,1,0.400000,188795.578125
327,1,0.500000,198604.125000
327,1,0.750000,319375.375000
327,1,1.000000,616893.875000
328,1,0.000000,1219.440063
328,1,0.200000,27410.568359
328,1,0.400000,47870.535156
328,1,0.500000,129422.476562
328,1,0.750000,299981.625000
328,1,1.000000,786670.437500
333,1,0.000000,846689.187500
333,1,0.200000,1142872.375000
333,1,0.400000,1426950.500000
333,1,0.500000,1532100.750000
333,1,0.750000,1697384.625000
333,1,1.000000,1819166.500000
335,1,0.000000,0.000000
335,1,0.200000,0.000000
335,1,0.400000,117777.835938
335,1,0.500000,159692.937500
335,1,0.750000,328308.500000
335,1,1.000000,677443.875000
336,1,0.000000,0.000000
336,1,0.200000,55485.226562
336,1,0.400000,88088.796875
336,1,0.500000,154933.156250
336,1,0.750000,362476.218750
336,1,1.000000,475897.875000
339,1,0.000000,0.000000
339,1,0.200000,21077.208984
339,1,0.400000,129749.906250
339,1,0.500000,186452.781250
339,1,0.750000,249451.453125
339,1,1.000000,558765.500000
345,1,0.000000,11624.191406
345,1,0.200000,64325.277344
345,1,0.400000,81509.906250
345,1,0.500000,117424.515625
345,1,0.750000,271686.687500
345,1,1.000000,358094.750000
347,1,0.000000,0.000000
347,1,0.200000,0.000000
347,1,0.400000,3100.360107
347,1,0.500000,22707.414062
347,1,0.750000,263514.562500
347,1,1.000000,340134.500000
349,1,0.000000,0.000000
349,1,0.200000,0.000000
349,1,0.400000,153949.593750
349,1,0.500000,225719.437500
349,1,0.750000,271309.656250
349,1,1.000000,475297.000000
350,1,0.000000,19793.976562
350,1,0.200000,24693.632812
350,1,0.400000,63205.910156
350,1,0.500000,160914.062500
350,1,0.750000,271955.156250
350,1,1.000000,357763.750000
359,1,0.000000,29453.878906
359,1,0.200000,39881.410156
359,1,0.400000,63908.886719
359,1,0.500000,109268.953125
359,1,0.750000,296694.312500
359,1,1.000000,594063.937500
360,1,0.000000,12712.874023
360,1,0.200000,35215.687500
360,1,0.400000,68468.125000
360,1,0.500000,98760.671875
360,1,0.750000,211370.890625
360,1,1.000000,765544.375000
362,1,0.000000,0.000000
362,1,0.200000,18356.019531
362,1,0.400000,46638.242188
362,1,0.500000,85278.640625
362,1,0.750000,382478.718750
362,1,1.000000,571356.375000
364,1,0.000000,26858.839844
364,1,0.200000,74721.429688
364,1,0.400000,119186.515625
364,1,0.500000,194102.437500
364,1,0.750000,333171.875000
364,1,1.000000,458694.968750
367,1,0.000000,0.000000
367,1,0.200000,7100.858887
367,1,0.400000,55239.226562
367,1,0.500000,95658.515625
367,1,0.750000,214651.531250
367,1,1.000000,895280.000000
369,1,0.000000,405308.812500
369,1,0.200000,591162.750000
369,1,0.400000,644945.875000
369,1,0.500000,684085.375000
369,1,0.750000,771583.687500
369,1,1.000000,1474508.500000
372,1,0.000000,0.000000
372,1,0.200000,6929.866699
372,1,0.400000,27333.080078
372,1,0.500000,75085.257812
372,1,0.750000,347292.093750
372,1,1.000000,724504.812500
375,1,0.000000,12387.936523
375,1,0.200000,40412.007812
375,1,0.400000,113219.304688
375,1,0.500000,130858.835938
375,1,0.750000,251634.640625
375,1,1.000000,795400.375000
380,1,0.000000,0.000000
380,1,0.200000,9653.053711
380,1,0.400000,40808.128906
380,1,0.500000,83750.476562
380,1,0.750000,201481.390625
380,1,1.000000,581005.187500
383,1,0.000000,8335.000000
383,1,0.200000,61194.296875
383,1,0.400000,159030.468750
383,1,0.500000,203503.984375
383,1,0.750000,265806.312500
383,1,1.000000,763114.750000
386,1,0.000000,0.000000
386,1,0.200000,69222.257812
386,1,0.400000,88744.414062
386,1,0.500000,152793.812500
386,1,0.750000,243914.156250
386,1,1.000000,522792.875000
389,1,0.000000,63108.273438
389,1,0.200000,73155.664062
389,1,0.400000,333557.906250
389,1,0.500000,383531.000000
389,1,0.750000,582986.250000
389,1,1.000000,866278.562500
394,1,0.000000,0.000000
394,1,0.200000,68225.281250
394,1,0.400000,87144.085938
394,1,0.500000,100411.101562
394,1,0.750000,304901.250000
394,1,1.000000,505407.468750
400,1,0.000000,0.000000
400,1,0.200000,110955.000000
400,1,0.400000,145381.671875
400,1,0.500000,181275.562500
400,1,0.750000,217672.750000
400,1,1.000000,539501.000000
402,1,0.000000,1711.860718
402,1,0.200000,87136.945312
402,1,0.400000,141635.406250
402,1,0.500000,161512.031250
402,1,0.750000,298862.625000
402,1,1.000000,764240.375000
408,1,0.000000,1144349.250000
408,1,0.200000,1204778.250000
408,1,0.400000,1297146.000000
408,1,0.500000,1392499.250000
408,1,0.750000,1726746.375000
408,1,1.000000,1930000.000000
423,1,0.000000,55523.535156
423,1,0.200000,126123.828125
423,1,0.400000,277688.500000
423,1,0.500000,311644.312500
423,1,0.750000,625773.437500
423,1,1.000000,1042009.000000
424,1,0.000000,457972.781250
424,1,0.200000,1041564.250000
424,1,0.400000,1276136.500000
424,1,0.500000,1388225.625000
424,1,0.750000,1544761.250000
424,1,1.000000,1760890.500000
429,1,0.000000,0.000000
429,1,0.200000,26438.001953
429,1,0.400000,190650.484375
429,1,0.500000,218105.734375
429,1,0.750000,341106.625000
429,1,1.000000,452487.625000
431,1,0.000000,603123.500000
431,1,0.200000,1029021.625000
431,1,0.400000,1158653.250000
431,1,0.500000,1320933.000000
431,1,0.750000,1525031.500000
431,1,1.000000,1897260.875000
435,1,0.000000,208142.656250
435,1,0.200000,367721.593750
435,1,0.400000,556784.312500
435,1,0.500000,683170.375000
435,1,0.750000,1195785.000000
435,1,1.000000,1365619.000000
441,1,0.000000,0.000000
441,1,0.200000,73887.765625
441,1,0.400000,142417.953125
441,1,0.500000,162761.062500
441,1,0.750000,225965.156250
441,1,1.000000,667096.687500
442,1,0.000000,1876.857422
442,1,0.200000,27689.238281
442,1,0.400000,156510.609375
442,1,0.500000,173673.046875
442,1,0.750000,354371.531250
442,1,1.000000,437701.625000
444,1,0.000000,0.000000
444,1,0.200000,0.000000
444,1,0.400000,0.000000
444,1,0.500000,44058.187500
444,1,0.750000,218191.578125
444,1,1.000000,361429.937500
445,1,0.000000,0.000000
445,1,0.200000,36641.265625
445,1,0.400000,138930.000000
445,1,0.500000,188175.687500
445,1,0.750000,354575.343750
445,1,1.000000,531470.812500
447,1,0.000000,0.000000
447,1,0.200000,0.000000
447,1,0.400000,44729.261719
447,1,0.500000,77129.828125
447,1,0.750000,100116.656250
447,1,1.000000,329506.968750
456,1,0.000000,6463.110840
456,1,0.200000,94710.226562
456,1,0.400000,157757.593750
456,1,0.500000,175525.578125
456,1,0.750000,218607.000000
456,1,1.000000,399150.406250
458,1,0.000000,0.000000
458,1,0.200000,33667.562500
458,1,0.400000,133712.500000
458,1,0.500000,189552.437500
458,1,0.750000,387341.812500
458,1,1.000000,431527.875000
460,1,0.000000,0.000000
460,1,0.200000,82410.656250
460,1,0.400000,136616.687500
460,1,0.500000,204683.718750
460,1,0.750000,408695.843750
460,1,1.000000,586740.312500
463,1,0.000000,0.000000
463,1,0.200000,9815.646484
463,1,0.400000,20019.421875
463,1,0.500000,27046.972656
463,1,0.750000,127164.289062
463,1,1.000000,227935.453125
467,1,0.000000,0.000000
467,1,0.200000,18322.986328
467,1,0.400000,70680.437500
467,1,0.500000,75344.835938
467,1,0.750000,221709.343750
467,1,1.000000,581492.062500
468,1,0.000000,17286.429688
468,1,0.200000,62227.996094
468,1,0.400000,122656.843750
468,1,0.500000,189403.406250
468,1,0.750000,274942.843750
468,1,1.000000,628624.000000
477,1,0.000000,0.000000
477,1,0.200000,916.350586
477,1,0.400000,86926.507812
477,1,0.500000,108985.328125
477,1,0.750000,267123.656250
477,1,1.000000,891481.125000
485,1,0.000000,31023.666016
485,1,0.200000,93320.937500
485,1,0.400000,159108.046875
485,1,0.500000,222829.515625
485,1,0.750000,282888.687500
485,1,1.000000,435041.906250
487,1,0.000000,0.000000
487,1,0.200000,3009.333984
487,1,0.400000,64127.851562
487,1,0.500000,78906.875000
487,1,0.750000,321989.906250
487,1,1.000000,1096534.000000
494,1,0.000000,0.000000
494,1,0.200000,42516.289062
494,1,0.400000,58421.687500
494,1,0.500000,89411.765625
494,1,0.750000,192212.703125
494,1,1.000000,652730.562500
497,1,0.000000,23183.634766
497,1,0.200000,48158.703125
497,1,0.400000,62267.730469
497,1,0.500000,129810.687500
497,1,0.750000,434235.093750
497,1,1.000000,583047.562500
498,1,0.000000,0.000000
498,1,0.200000,5680.156250
498,1,0.400000,60644.207031
498,1,0.500000,67056.640625
498,1,0.750000,179928.250000
498,1,1.000000,1018379.250000
500,1,0.000000,1230389.125000
500,1,0.200000,1534227.250000
500,1,0.400000,1637372.375000
500,1,0.500000,1681779.500000
500,1,0.750000,1805151.375000
500,1,1.000000,1930000.125000
502,1,0.000000,0.000000
502,1,0.200000,21461.980469
502,1,0.400000,63543.320312
502,1,0.500000,87531.984375
502,1,0.750000,273111.718750
502,1,1.000000,701946.125000
506,1,0.000000,12904.679688
506,1,0.200000,46342.789062
506,1,0.400000,88448.742188
506,1,0.500000,98897.671875
506,1,0.750000,281230.468750
506,1,1.000000,510154.250000
510,1,0.000000,0.000000
510,1,0.200000,55465.160156
510,1,0.400000,93508.671875
510,1,0.500000,113917.078125
510,1,0.750000,230064.890625
510,1,1.000000,554543.375000
514,1,0.000000,0.000000
514,1,0.200000,14215.559570
514,1,0.400000,39143.097656
514,1,0.500000,91214.640625
514,1,0.750000,254980.406250
514,1,1.000000,1200347.375000
517,1,0.000000,20121.269531
517,1,0.200000,32354.757812
517,1,0.400000,63431.828125
517,1,0.500000,123916.953125
517,1,0.750000,270448.281250
517,1,1.000000,420820.437500
521,1,0.000000,0.000000
521,1,0.200000,664.994812
521,1,0.400000,76782.960938
521,1,0.500000,118460.820312
521,1,0.750000,345079.250000
521,1,1.000000,981352.312500
524,1,0.000000,3796.418701
524,1,0.200000,32547.091797
524,1,0.400000,76056.671875
524,1,0.500000,99192.734375
524,1,0.750000,177435.218750
524,1,1.000000,504972.656250
533,1,0.000000,448638.875000
533,1,0.200000,644219.000000
533,1,0.400000,826388.000000
533,1,0.500000,916548.875000
533,1,0.750000,1023064.812500
533,1,1.000000,1623608.750000
535,1,0.000000,0.000000
535,1,0.200000,17603.195312
535,1,0.400000,49616.011719
535,1,0.500000,100694.265625
535,1,0.750000,319816.375000
535,1,1.000000,1048426.812500
538,1,0.000000,0.000000
538,1,0.200000,0.000000
538,1,0.400000,24594.851562
538,1,0.500000,36163.359375
538,1,0.750000,87024.976562
538,1,1.000000,342556.375000
539,1,0.000000,0.000000
539,1,0.200000,67146.015625
539,1,0.400000,139446.328125
539,1,0.500000,182474.875000
539,1,0.750000,222127.953125
539,1,1.000000,480673.625000
543,1,0.000000,0.000000
543,1,0.200000,0.000000
543,1,0.400000,15235.712891
543,1,0.500000,30724.750000
543,1,0.750000,197970.468750
543,1,1.000000,479925.000000
551,1,0.000000,0.000000
551,1,0.200000,0.000000
551,1,0.400000,137844.203125
551,1,0.500000,166224.796875
551,1,0.750000,403817.281250
551,1,1.000000,531780.750000
