SummaryId,EPCalc,EPType,ReturnPeriod,Loss
1,2,1,5.813953,132043.187500
1,2,1,5.810575,131972.796875
1,2,1,5.807201,131931.343750
1,2,1,5.803831,131890.484375
1,2,1,5.800464,131741.281250
1,2,1,5.797101,131650.718750
1,2,1,5.793743,131454.781250
1,2,1,5.790388,131380.500000
1,2,1,5.787037,131271.203125
1,2,1,5.783690,131271.062500
1,2,1,5.780347,131045.914062
1,2,1,5.777008,130886.132812
1,2,1,5.773672,130668.812500
1,2,1,5.770340,130649.640625
1,2,1,5.767013,130575.210938
1,2,1,5.763689,130337.867188
1,2,1,5.760369,130136.796875
1,2,1,5.757052,130135.164062
1,2,1,5.753740,130037.023438
1,2,1,5.750431,129886.242188
1,2,1,5.747126,128817.789062
1,2,1,5.743825,128628.281250
1,2,1,5.740528,128473.406250
1,2,1,5.737235,128469.039062
1,2,1,5.733945,128190.515625
1,2,1,5.730659,128177.273438
1,2,1,5.727377,128163.000000
1,2,1,5.724098,127513.265625
1,2,1,5.720824,127342.898438
1,2,1,5.717553,127230.976562
1,2,1,5.714286,127085.906250
1,2,1,5.711022,126986.851562
1,2,1,5.707763,126746.789062
1,2,1,5.704507,126383.750000
1,2,1,5.701254,126079.812500
1,2,1,5.698006,125843.585938
1,2,1,5.694761,125803.937500
1,2,1,5.691520,125552.429688
1,2,1,5.688282,125296.453125
1,2,1,5.685048,125235.156250
1,2,1,5.681818,125234.406250
1,2,1,5.678592,124933.382812
1,2,1,5.675369,124797.109375
1,2,1,5.672150,124641.585938
1,2,1,5.668934,124555.570312
1,2,1,5.665722,124213.882812
1,2,1,5.662514,123973.335938
1,2,1,5.659310,123523.968750
1,2,1,5.656109,123283.656250
1,2,1,5.652911,122772.546875
1,2,1,5.649718,122641.195312
1,2,1,5.646527,122035.421875
1,2,1,5.643341,121877.007812
1,2,1,5.640158,121749.914062
1,2,1,5.636979,121618.976562
1,2,1,5.633803,121284.562500
1,2,1,5.630631,120981.031250
1,2,1,5.627462,120973.507812
1,2,1,5.624297,120843.703125
1,2,1,5.621135,120510.859375
1,2,1,5.617978,120509.179688
1,2,1,5.614823,120501.093750
1,2,1,5.611672,120473.781250
1,2,1,5.608525,119922.703125
1,2,1,5.605381,119700.250000
1,2,1,5.602241,119648.093750
1,2,1,5.599104,119497.968750
1,2,1,5.595971,119278.914062
1,2,1,5.592841,119246.273438
1,2,1,5.589715,119238.148438
1,2,1,5.586592,119227.632812
1,2,1,5.583473,119218.070312
1,2,1,5.580357,119170.210938
1,2,1,5.577245,118993.078125
1,2,1,5.574136,118829.289062
1,2,1,5.571031,118728.335938
1,2,1,5.567929,118692.406250
1,2,1,5.564830,118593.078125
1,2,1,5.561735,118458.984375
1,2,1,5.558644,118244.335938
1,2,1,5.555556,118169.406250
1,2,1,5.552471,118114.757812
1,2,1,5.549390,118108.882812
1,2,1,5.546312,118095.375000
1,2,1,5.543237,118006.046875
1,2,1,5.540166,117940.210938
1,2,1,5.537099,117823.445312
1,2,1,5.534034,117708.609375
1,2,1,5.530973,117644.664062
1,2,1,5.527916,117128.515625
1,2,1,5.524862,117110.757812
1,2,1,5.521811,116672.000000
1,2,1,5.518764,116470.265625
1,2,1,5.515720,116428.328125
1,2,1,5.512679,116412.687500
1,2,1,5.509642,116389.617188
1,2,1,5.506608,116338.804688
1,2,1,5.503577,115772.882812
1,2,1,5.500550,115728.554688
1,2,1,5.497526,115601.546875
1,2,1,5.494505,115559.250000
1,2,1,5.491488,115131.335938
1,2,1,5.488474,115056.515625
1,2,1,5.485464,114337.273438
1,2,1,5.482456,114227.781250
1,2,1,5.479452,114225.226562
1,2,1,5.476451,113969.000000
1,2,1,5.473454,113815.554688
1,2,1,5.470460,113725.921875
1,2,1,5.467469,113679.468750
1,2,1,5.464481,113447.734375
1,2,1,5.461496,113407.835938
1,2,1,5.458515,113268.335938
1,2,1,5.455537,112815.523438
1,2,1,5.452563,112627.234375
1,2,1,5.449591,112028.125000
1,2,1,5.446623,111873.781250
1,2,1,5.443658,111837.664062
1,2,1,5.440696,111666.523438
1,2,1,5.437738,111644.906250
1,2,1,5.434783,111514.015625
1,2,1,5.431831,111277.718750
1,2,1,5.428882,111254.687500
1,2,1,5.425936,111045.906250
1,2,1,5.422993,110300.867188
1,2,1,5.420054,110294.156250
1,2,1,5.417118,110266.968750
1,2,1,5.414185,110244.578125
1,2,1,5.411255,109857.765625
1,2,1,5.408329,109693.593750
1,2,1,5.405405,109132.765625
1,2,1,5.402485,109058.890625
1,2,1,5.399568,108980.468750
1,2,1,5.396654,108829.046875
1,2,1,5.393743,108576.250000
1,2,1,5.390836,108562.789062
1,2,1,5.387931,108514.476562
1,2,1,5.385030,108058.468750
1,2,1,5.382131,108013.320312
1,2,1,5.379236,107976.734375
1,2,1,5.376344,107860.085938
1,2,1,5.373455,107522.406250
1,2,1,5.370569,107181.265625
1,2,1,5.367687,106895.929688
1,2,1,5.364807,106604.742188
1,2,1,5.361930,106266.492188
1,2,1,5.359057,105643.640625
1,2,1,5.356186,105542.906250
1,2,1,5.353319,105531.757812
1,2,1,5.350455,105362.492188
1,2,1,5.347594,105084.945312
1,2,1,5.344735,104997.835938
1,2,1,5.341880,104935.718750
1,2,1,5.339028,104912.531250
1,2,1,5.336179,104607.578125
1,2,1,5.333333,104324.257812
1,2,1,5.330490,104304.218750
1,2,1,5.327651,104251.171875
1,2,1,5.324814,104030.570312
1,2,1,5.321980,102575.460938
1,2,1,5.319149,102570.820312
1,2,1,5.316321,102545.296875
1,2,1,5.313496,102391.640625
1,2,1,5.310674,102257.093750
1,2,1,5.307856,102234.632812
1,2,1,5.305040,102169.531250
1,2,1,5.302227,101825.484375
1,2,1,5.299417,101566.664062
1,2,1,5.296610,100854.585938
1,2,1,5.293806,100782.179688
1,2,1,5.291005,100662.718750
1,2,1,5.288207,100018.507812
1,2,1,5.285412,99946.562500
1,2,1,5.282620,99617.890625
1,2,1,5.279831,99544.796875
1,2,1,5.277045,99491.625000
1,2,1,5.274262,99357.796875
1,2,1,5.271481,99191.429688
1,2,1,5.268704,99052.562500
1,2,1,5.265929,98742.078125
1,2,1,5.263158,98227.625000
1,2,1,5.260389,97949.609375
1,2,1,5.257624,97939.015625
1,2,1,5.254861,97819.000000
1,2,1,5.252101,97385.398438
1,2,1,5.249344,97243.546875
1,2,1,5.246590,97216.117188
1,2,1,5.243838,97181.390625
1,2,1,5.241090,97124.960938
1,2,1,5.238345,97049.882812
1,2,1,5.235602,96949.015625
1,2,1,5.232862,96772.984375
1,2,1,5.230126,96735.757812
1,2,1,5.227392,96500.570312
1,2,1,5.224660,96479.882812
1,2,1,5.221932,96365.703125
1,2,1,5.219207,96358.601562
1,2,1,5.216484,96288.296875
1,2,1,5.213764,96142.031250
1,2,1,5.211047,96097.710938
1,2,1,5.208333,95950.898438
1,2,1,5.205622,95812.914062
1,2,1,5.202914,95513.312500
1,2,1,5.200208,95410.773438
1,2,1,5.197505,95257.781250
1,2,1,5.194805,95236.390625
1,2,1,5.192108,95212.781250
1,2,1,5.189414,95189.882812
1,2,1,5.186722,94874.859375
1,2,1,5.184033,94818.632812
1,2,1,5.181347,94681.687500
1,2,1,5.178664,94502.062500
1,2,1,5.175983,94429.312500
1,2,1,5.173306,94409.148438
1,2,1,5.170631,94293.914062
1,2,1,5.167959,94237.539062
1,2,1,5.165289,93439.875000
1,2,1,5.162623,93435.554688
1,2,1,5.159959,93221.328125
1,2,1,5.157298,93210.898438
1,2,1,5.154639,93001.523438
1,2,1,5.151984,92967.039062
1,2,1,5.149331,92729.234375
1,2,1,5.146680,92706.195312
1,2,1,5.144033,92572.046875
1,2,1,5.141388,92503.460938
1,2,1,5.138746,92268.640625
1,2,1,5.136107,92227.617188
1,2,1,5.133470,92208.617188
1,2,1,5.130836,91940.992188
1,2,1,5.128205,91892.445312
1,2,1,5.125577,91886.187500
1,2,1,5.122951,91803.218750
1,2,1,5.120328,91082.335938
1,2,1,5.117707,90754.195312
1,2,1,5.115090,90705.312500
1,2,1,5.112474,90610.929688
1,2,1,5.109862,90454.804688
1,2,1,5.107252,90439.687500
1,2,1,5.104645,90352.343750
1,2,1,5.102041,90031.507812
1,2,1,5.099439,90011.390625
1,2,1,5.096840,89985.820312
1,2,1,5.094244,89915.007812
1,2,1,5.091650,89891.156250
1,2,1,5.089059,89875.453125
1,2,1,5.086470,89870.664062
1,2,1,5.083884,89840.648438
1,2,1,5.081301,89815.296875
1,2,1,5.078720,89462.914062
1,2,1,5.076142,89441.070312
1,2,1,5.073567,89179.625000
1,2,1,5.070994,89126.117188
1,2,1,5.068424,88997.296875
1,2,1,5.065856,88952.796875
1,2,1,5.063291,88813.703125
1,2,1,5.060729,88808.109375
1,2,1,5.058169,88740.648438
1,2,1,5.055612,88511.789062
1,2,1,5.053057,88321.359375
1,2,1,5.050505,88320.859375
1,2,1,5.047956,88230.367188
1,2,1,5.045409,87966.875000
1,2,1,5.042864,87904.117188
1,2,1,5.040323,87803.390625
1,2,1,5.037783,87747.429688
1,2,1,5.035247,87557.234375
1,2,1,5.032713,87522.195312
1,2,1,5.030181,87495.726562
1,2,1,5.027652,87433.453125
1,2,1,5.025126,87129.609375
1,2,1,5.022602,87037.773438
1,2,1,5.020080,86997.984375
1,2,1,5.017561,86961.960938
1,2,1,5.015045,86582.562500
1,2,1,5.012531,86569.148438
1,2,1,5.010020,86472.570312
1,2,1,5.007511,86445.312500
1,2,1,5.005005,86436.515625
1,2,1,5.002501,86394.640625
1,2,1,5.000000,86393.726562
1,2,1,4.997501,86275.148438
1,2,1,4.995005,86217.656250
1,2,1,4.992511,86195.015625
1,2,1,4.990020,86114.476562
1,2,1,4.987531,85726.882812
1,2,1,4.985045,85720.578125
1,2,1,4.982561,85686.296875
1,2,1,4.980080,85684.851562
1,2,1,4.977601,85518.773438
1,2,1,4.975124,85377.515625
1,2,1,4.972650,85308.945312
1,2,1,4.970179,85168.578125
1,2,1,4.967710,85081.421875
1,2,1,4.965243,85064.390625
1,2,1,4.962779,84846.468750
1,2,1,4.960317,84285.468750
1,2,1,4.957858,84005.968750
1,2,1,4.955401,83728.367188
1,2,1,4.952947,83662.023438
1,2,1,4.950495,83521.500000
1,2,1,4.948046,83488.640625
1,2,1,4.945598,83446.226562
1,2,1,4.943154,83350.812500
1,2,1,4.940711,83142.921875
1,2,1,4.938272,83007.171875
1,2,1,4.935834,83001.312500
1,2,1,4.933399,82601.523438
1,2,1,4.930966,82555.375000
1,2,1,4.928536,82555.242188
1,2,1,4.926108,82372.007812
1,2,1,4.923683,81661.710938
1,2,1,4.921260,81216.250000
1,2,1,4.918839,81143.148438
1,2,1,4.916421,81076.062500
1,2,1,4.914005,80948.226562
1,2,1,4.911591,80827.718750
1,2,1,4.909180,80795.351562
1,2,1,4.906771,80566.375000
1,2,1,4.904365,80413.242188
1,2,1,4.901961,80365.976562
1,2,1,4.899559,80055.125000
1,2,1,4.897160,79667.492188
1,2,1,4.894763,79453.203125
1,2,1,4.892368,79360.390625
1,2,1,4.889976,79248.960938
1,2,1,4.887586,79241.296875
1,2,1,4.885198,78609.843750
1,2,1,4.882812,78287.750000
1,2,1,4.880429,78261.656250
1,2,1,4.878049,78168.000000
1,2,1,4.875670,78040.593750
1,2,1,4.873294,78039.945312
1,2,1,4.870921,77917.945312
1,2,1,4.868549,77606.359375
1,2,1,4.866180,77543.773438
1,2,1,4.863813,77345.843750
1,2,1,4.861449,77190.875000
1,2,1,4.859086,77136.484375
1,2,1,4.856727,77135.664062
1,2,1,4.854369,77061.234375
1,2,1,4.852014,77034.187500
1,2,1,4.849661,76972.875000
1,2,1,4.847310,76773.125000
1,2,1,4.844961,76488.843750
1,2,1,4.842615,76459.632812
1,2,1,4.840271,76387.109375
1,2,1,4.837929,76217.015625
1,2,1,4.835590,76105.117188
1,2,1,4.833253,76075.578125
1,2,1,4.830918,75720.585938
1,2,1,4.828585,75650.359375
1,2,1,4.826255,75514.726562
1,2,1,4.823927,75377.601562
1,2,1,4.821601,75293.398438
1,2,1,4.819277,75281.289062
1,2,1,4.816956,75183.781250
1,2,1,4.814636,75134.898438
1,2,1,4.812320,74465.828125
1,2,1,4.810005,74445.187500
1,2,1,4.807692,74395.757812
1,2,1,4.805382,74107.593750
1,2,1,4.803074,74068.781250
1,2,1,4.800768,73956.000000
1,2,1,4.798464,73948.515625
1,2,1,4.796163,73893.296875
1,2,1,4.793864,73810.218750
1,2,1,4.791567,73472.062500
1,2,1,4.789272,73162.554688
1,2,1,4.786979,72842.812500
1,2,1,4.784689,72831.523438
1,2,1,4.782401,72816.210938
1,2,1,4.780115,72765.210938
1,2,1,4.777831,72637.960938
1,2,1,4.775549,72516.906250
1,2,1,4.773270,72464.312500
1,2,1,4.770992,72242.609375
1,2,1,4.768717,71996.367188
1,2,1,4.766444,71954.359375
1,2,1,4.764173,71547.359375
1,2,1,4.761905,70662.757812
1,2,1,4.759638,70432.703125
1,2,1,4.757374,70155.898438
1,2,1,4.755112,70022.593750
1,2,1,4.752852,69848.890625
1,2,1,4.750594,69807.648438
1,2,1,4.748338,69540.046875
1,2,1,4.746084,69489.328125
1,2,1,4.743833,69373.007812
1,2,1,4.741584,69339.078125
1,2,1,4.739336,69337.062500
1,2,1,4.737091,69227.992188
1,2,1,4.734848,69153.539062
1,2,1,4.732608,69058.664062
1,2,1,4.730369,68843.703125
1,2,1,4.728132,68413.234375
1,2,1,4.725898,68207.328125
1,2,1,4.723666,68018.015625
1,2,1,4.721435,67897.828125
1,2,1,4.719207,67781.015625
1,2,1,4.716981,67485.546875
1,2,1,4.714757,67349.093750
1,2,1,4.712535,66899.882812
1,2,1,4.710316,66664.804688
1,2,1,4.708098,66586.359375
1,2,1,4.705882,66366.507812
1,2,1,4.703669,66148.492188
1,2,1,4.701457,66092.476562
1,2,1,4.699248,65667.265625
1,2,1,4.697041,65658.000000
1,2,1,4.694836,65650.804688
1,2,1,4.692633,65582.765625
1,2,1,4.690432,65286.320312
1,2,1,4.688233,65278.679688
1,2,1,4.686036,65191.250000
1,2,1,4.683841,65169.335938
1,2,1,4.681648,64985.597656
1,2,1,4.679457,64950.765625
1,2,1,4.677268,64877.253906
1,2,1,4.675082,64707.105469
1,2,1,4.672897,64687.636719
1,2,1,4.670715,64622.484375
1,2,1,4.668534,64614.582031
1,2,1,4.666356,64576.070312
1,2,1,4.664179,64556.855469
1,2,1,4.662005,64477.062500
1,2,1,4.659832,64091.003906
1,2,1,4.657662,64018.093750
1,2,1,4.655493,63930.363281
1,2,1,4.653327,63913.832031
1,2,1,4.651163,63625.300781
1,2,1,4.649000,63390.855469
1,2,1,4.646840,63386.253906
1,2,1,4.644682,63309.890625
1,2,1,4.642526,63290.164062
1,2,1,4.640371,63125.101562
1,2,1,4.638219,62933.218750
1,2,1,4.636069,62879.871094
1,2,1,4.633920,62857.500000
1,2,1,4.631774,62773.531250
1,2,1,4.629630,62629.894531
1,2,1,4.627487,62377.367188
1,2,1,4.625347,62366.976562
1,2,1,4.623209,62271.777344
1,2,1,4.621072,62247.359375
1,2,1,4.618938,62221.117188
1,2,1,4.616805,62143.710938
1,2,1,4.614675,62112.378906
1,2,1,4.612546,62062.531250
1,2,1,4.610420,61937.269531
1,2,1,4.608295,61843.710938
1,2,1,4.606172,61743.343750
1,2,1,4.604052,61597.367188
1,2,1,4.601933,61543.507812
1,2,1,4.599816,61490.457031
1,2,1,4.597701,61473.546875
1,2,1,4.595588,61404.894531
1,2,1,4.593477,61342.386719
1,2,1,4.591368,61290.625000
1,2,1,4.589261,61230.871094
1,2,1,4.587156,61174.542969
1,2,1,4.585053,60978.898438
1,2,1,4.582951,60925.093750
1,2,1,4.580852,60752.691406
1,2,1,4.578755,60451.667969
1,2,1,4.576659,60445.628906
1,2,1,4.574565,60247.710938
1,2,1,4.572474,60108.851562
1,2,1,4.570384,59911.554688
1,2,1,4.568296,59884.824219
1,2,1,4.566210,59610.722656
1,2,1,4.564126,59584.148438
1,2,1,4.562044,59552.152344
1,2,1,4.559964,59257.339844
1,2,1,4.557885,59168.875000
1,2,1,4.555809,59140.718750
1,2,1,4.553734,59034.324219
1,2,1,4.551661,59027.335938
1,2,1,4.549591,58828.363281
1,2,1,4.547522,58685.062500
1,2,1,4.545455,58442.425781
1,2,1,4.543389,58415.878906
1,2,1,4.541326,58324.511719
1,2,1,4.539265,58311.167969
1,2,1,4.537205,58130.324219
1,2,1,4.535147,58036.214844
1,2,1,4.533092,58019.531250
1,2,1,4.531038,58008.582031
1,2,1,4.528986,57941.484375
1,2,1,4.526935,57706.117188
1,2,1,4.524887,57662.531250
1,2,1,4.522840,57597.957031
1,2,1,4.520796,57424.703125
1,2,1,4.518753,57395.312500
1,2,1,4.516712,57257.550781
1,2,1,4.514673,57202.085938
1,2,1,4.512635,56963.910156
1,2,1,4.510600,56876.140625
1,2,1,4.508566,56790.265625
1,2,1,4.506534,56711.238281
1,2,1,4.504505,56637.218750
1,2,1,4.502476,56552.113281
1,2,1,4.500450,56440.101562
1,2,1,4.498426,56362.042969
1,2,1,4.496403,56267.910156
1,2,1,4.494382,56234.472656
1,2,1,4.492363,55858.832031
1,2,1,4.490346,55687.945312
1,2,1,4.488330,55634.882812
1,2,1,4.486317,55359.167969
1,2,1,4.484305,55255.054688
1,2,1,4.482295,55213.507812
1,2,1,4.480287,55153.164062
1,2,1,4.478280,54585.226562
1,2,1,4.476276,54391.027344
1,2,1,4.474273,54340.804688
1,2,1,4.472272,54331.335938
1,2,1,4.470273,54326.308594
1,2,1,4.468275,54224.207031
1,2,1,4.466280,54185.554688
1,2,1,4.464286,53913.273438
1,2,1,4.462294,53682.992188
1,2,1,4.460303,53503.675781
1,2,1,4.458315,53062.957031
1,2,1,4.456328,53027.867188
1,2,1,4.454343,53015.078125
1,2,1,4.452360,52945.601562
1,2,1,4.450378,52942.093750
1,2,1,4.448399,52935.277344
1,2,1,4.446421,52893.425781
1,2,1,4.444444,52729.886719
1,2,1,4.442470,52691.476562
1,2,1,4.440497,52640.273438
1,2,1,4.438526,52372.304688
1,2,1,4.436557,52340.031250
1,2,1,4.434590,52168.457031
1,2,1,4.432624,52103.980469
1,2,1,4.430660,52039.828125
1,2,1,4.428698,52024.378906
1,2,1,4.426737,51746.828125
1,2,1,4.424779,51487.375000
1,2,1,4.422822,51435.691406
1,2,1,4.420866,51410.847656
1,2,1,4.418913,51071.992188
1,2,1,4.416961,51041.261719
1,2,1,4.415011,50961.070312
1,2,1,4.413063,50955.261719
1,2,1,4.411116,50826.191406
1,2,1,4.409171,50718.839844
1,2,1,4.407228,50675.503906
1,2,1,4.405286,50489.753906
1,2,1,4.403347,50403.882812
1,2,1,4.401408,50207.527344
1,2,1,4.399472,50016.664062
1,2,1,4.397537,49999.078125
1,2,1,4.395604,49998.199219
1,2,1,4.393673,49990.855469
1,2,1,4.391744,49970.304688
1,2,1,4.389816,49888.703125
1,2,1,4.387889,49880.234375
1,2,1,4.385965,49821.714844
1,2,1,4.384042,49772.433594
1,2,1,4.382121,49496.914062
1,2,1,4.380201,49344.835938
1,2,1,4.378284,49242.875000
1,2,1,4.376368,49239.507812
1,2,1,4.374453,49227.621094
1,2,1,4.372540,49110.253906
1,2,1,4.370629,48941.316406
1,2,1,4.368720,48934.417969
1,2,1,4.366812,48483.265625
1,2,1,4.364906,48367.101562
1,2,1,4.363002,48353.707031
1,2,1,4.361099,48170.156250
1,2,1,4.359198,48156.500000
1,2,1,4.357298,47818.957031
1,2,1,4.355401,47762.968750
1,2,1,4.353505,47728.257812
1,2,1,4.351610,47725.242188
1,2,1,4.349717,47462.617188
1,2,1,4.347826,47238.875000
1,2,1,4.345937,47205.730469
1,2,1,4.344049,47002.046875
1,2,1,4.342162,46763.734375
1,2,1,4.340278,46574.050781
1,2,1,4.338395,46488.921875
1,2,1,4.336513,46462.964844
1,2,1,4.334634,46387.753906
1,2,1,4.332756,46264.437500
1,2,1,4.330879,46087.804688
1,2,1,4.329004,46034.683594
1,2,1,4.327131,45979.722656
1,2,1,4.325260,45898.937500
1,2,1,4.323390,45852.472656
1,2,1,4.321521,45653.585938
1,2,1,4.319654,45383.398438
1,2,1,4.317789,45316.644531
1,2,1,4.315926,45260.164062
1,2,1,4.314064,45240.937500
1,2,1,4.312204,45176.902344
1,2,1,4.310345,45065.679688
1,2,1,4.308488,44995.929688
1,2,1,4.306632,44981.746094
1,2,1,4.304778,44949.632812
1,2,1,4.302926,44816.859375
1,2,1,4.301075,44753.859375
1,2,1,4.299226,44668.308594
1,2,1,4.297379,44639.824219
1,2,1,4.295533,44550.996094
1,2,1,4.293688,44383.132812
1,2,1,4.291845,44217.996094
1,2,1,4.290004,44094.585938
1,2,1,4.288165,44077.371094
1,2,1,4.286327,43955.304688
1,2,1,4.284490,43702.230469
1,2,1,4.282655,43632.050781
1,2,1,4.280822,43570.687500
1,2,1,4.278990,43551.503906
1,2,1,4.277160,43373.792969
1,2,1,4.275331,43174.925781
1,2,1,4.273504,43155.812500
1,2,1,4.271679,43140.437500
1,2,1,4.269855,43101.542969
1,2,1,4.268032,42935.406250
1,2,1,4.266212,42883.402344
1,2,1,4.264392,42744.617188
1,2,1,4.262575,42657.531250
1,2,1,4.260758,42568.042969
1,2,1,4.258944,42149.031250
1,2,1,4.257131,41909.390625
1,2,1,4.255319,41760.484375
1,2,1,4.253509,41601.148438
1,2,1,4.251701,41274.738281
1,2,1,4.249894,41232.687500
1,2,1,4.248088,41152.246094
1,2,1,4.246285,40909.128906
1,2,1,4.244482,40882.906250
1,2,1,4.242681,40742.078125
1,2,1,4.240882,40694.296875
1,2,1,4.239084,40669.726562
1,2,1,4.237288,40388.652344
1,2,1,4.235493,40382.562500
1,2,1,4.233700,40294.207031
1,2,1,4.231909,40290.355469
1,2,1,4.230118,40161.414062
1,2,1,4.228330,40127.167969
1,2,1,4.226543,40006.531250
1,2,1,4.224757,39962.699219
1,2,1,4.222973,39509.089844
1,2,1,4.221190,39492.593750
1,2,1,4.219409,39336.726562
1,2,1,4.217630,39333.132812
1,2,1,4.215852,39179.972656
1,2,1,4.214075,38761.082031
1,2,1,4.212300,38637.812500
1,2,1,4.210526,38598.914062
1,2,1,4.208754,38069.921875
1,2,1,4.206984,38044.972656
1,2,1,4.205214,38014.519531
1,2,1,4.203447,38000.839844
1,2,1,4.201681,37987.812500
1,2,1,4.199916,37902.386719
1,2,1,4.198153,37769.390625
1,2,1,4.196391,37743.148438
1,2,1,4.194631,37718.105469
1,2,1,4.192872,37693.960938
1,2,1,4.191115,37623.765625
1,2,1,4.189359,37508.250000
1,2,1,4.187605,37459.175781
1,2,1,4.185852,37317.664062
1,2,1,4.184100,36725.343750
1,2,1,4.182350,36640.781250
1,2,1,4.180602,36538.468750
1,2,1,4.178855,36448.484375
1,2,1,4.177109,36428.437500
1,2,1,4.175365,36428.351562
1,2,1,4.173623,36422.601562
1,2,1,4.171882,36258.203125
1,2,1,4.170142,36198.410156
1,2,1,4.168404,36140.003906
1,2,1,4.166667,35846.945312
1,2,1,4.164931,35808.484375
1,2,1,4.163197,35519.406250
1,2,1,4.161465,35478.691406
1,2,1,4.159734,35461.632812
1,2,1,4.158004,35450.941406
1,2,1,4.156276,35038.773438
1,2,1,4.154549,34928.683594
1,2,1,4.152824,34887.589844
1,2,1,4.151100,34716.828125
1,2,1,4.149378,34546.906250
1,2,1,4.147657,34424.964844
1,2,1,4.145937,34396.597656
1,2,1,4.144219,34346.589844
1,2,1,4.142502,34327.347656
1,2,1,4.140787,34269.300781
1,2,1,4.139073,34218.738281
1,2,1,4.137360,34149.058594
1,2,1,4.135649,34106.320312
1,2,1,4.133940,33844.562500
1,2,1,4.132231,33556.320312
1,2,1,4.130525,33514.894531
1,2,1,4.128819,33350.316406
1,2,1,4.127115,33348.878906
1,2,1,4.125413,33341.019531
1,2,1,4.123711,33328.621094
1,2,1,4.122012,33288.140625
1,2,1,4.120313,33217.992188
1,2,1,4.118616,33163.527344
1,2,1,4.116921,33128.906250
1,2,1,4.115226,33015.164062
1,2,1,4.113534,32912.218750
1,2,1,4.111842,32845.582031
1,2,1,4.110152,32712.076172
1,2,1,4.108463,32679.996094
1,2,1,4.106776,32614.712891
1,2,1,4.105090,32528.744141
1,2,1,4.103406,32426.501953
1,2,1,4.101723,32346.833984
1,2,1,4.100041,32264.046875
1,2,1,4.098361,32160.763672
1,2,1,4.096682,32021.031250
1,2,1,4.095004,32006.693359
1,2,1,4.093328,31870.482422
1,2,1,4.091653,31603.820312
1,2,1,4.089980,31550.257812
1,2,1,4.088307,31535.394531
1,2,1,4.086637,31485.535156
1,2,1,4.084967,31405.152344
1,2,1,4.083299,31287.744141
1,2,1,4.081633,31135.882812
1,2,1,4.079967,31100.736328
1,2,1,4.078303,31099.964844
1,2,1,4.076641,31013.269531
1,2,1,4.074980,30969.023438
1,2,1,4.073320,30913.486328
1,2,1,4.071661,30857.144531
1,2,1,4.070004,30844.789062
1,2,1,4.068348,30825.449219
1,2,1,4.066694,30803.750000
1,2,1,4.065041,30801.201172
1,2,1,4.063389,30743.421875
1,2,1,4.061738,30487.572266
1,2,1,4.060089,30226.292969
1,2,1,4.058442,30137.888672
1,2,1,4.056795,30067.681641
1,2,1,4.055150,29964.748047
1,2,1,4.053506,29880.876953
1,2,1,4.051864,29721.277344
1,2,1,4.050223,29684.462891
1,2,1,4.048583,29673.464844
1,2,1,4.046945,29501.761719
1,2,1,4.045307,29467.031250
1,2,1,4.043672,29324.039062
1,2,1,4.042037,29124.277344
1,2,1,4.040404,29047.636719
1,2,1,4.038772,28960.904297
1,2,1,4.037142,28700.261719
1,2,1,4.035513,28562.546875
1,2,1,4.033885,28476.953125
1,2,1,4.032258,28365.074219
1,2,1,4.030633,28355.988281
1,2,1,4.029009,28315.511719
1,2,1,4.027386,28200.750000
1,2,1,4.025765,28129.689453
1,2,1,4.024145,28064.234375
1,2,1,4.022526,27964.429688
1,2,1,4.020909,27957.238281
1,2,1,4.019293,27942.437500
1,2,1,4.017678,27792.355469
1,2,1,4.016064,27771.226562
1,2,1,4.014452,27700.359375
1,2,1,4.012841,27654.214844
1,2,1,4.011231,27193.671875
1,2,1,4.009623,27187.580078
1,2,1,4.008016,27052.691406
1,2,1,4.006410,26911.205078
1,2,1,4.004806,26786.933594
1,2,1,4.003203,26739.148438
1,2,1,4.001601,26638.285156
1,2,1,4.000000,26369.587891
1,2,1,3.998401,26278.673828
1,2,1,3.996803,26209.638672
1,2,1,3.995206,26118.013672
1,2,1,3.993610,26115.341797
1,2,1,3.992016,25948.841797
1,2,1,3.990423,25918.019531
1,2,1,3.988831,25795.501953
1,2,1,3.987241,25750.892578
1,2,1,3.985652,25654.253906
1,2,1,3.984064,25591.876953
1,2,1,3.982477,25558.029297
1,2,1,3.980892,25473.308594
1,2,1,3.979308,25433.748047
1,2,1,3.977725,25381.617188
1,2,1,3.976143,25300.941406
1,2,1,3.974563,25264.953125
1,2,1,3.972984,25249.417969
1,2,1,3.971406,25090.099609
1,2,1,3.969829,24994.021484
1,2,1,3.968254,24911.025391
1,2,1,3.966680,24904.617188
1,2,1,3.965107,24659.583984
1,2,1,3.963535,24539.384766
1,2,1,3.961965,24531.632812
1,2,1,3.960396,24530.560547
1,2,1,3.958828,24502.582031
1,2,1,3.957262,24465.835938
1,2,1,3.955696,24452.033203
1,2,1,3.954132,24291.261719
1,2,1,3.952569,24257.419922
1,2,1,3.951008,24063.794922
1,2,1,3.949447,23631.572266
1,2,1,3.947888,23543.234375
1,2,1,3.946330,23206.658203
1,2,1,3.944773,23165.103516
1,2,1,3.943218,23002.103516
1,2,1,3.941663,22894.980469
1,2,1,3.940110,22813.363281
1,2,1,3.938558,22746.894531
1,2,1,3.937008,22725.015625
