EventId,SummaryId,Quantile,Loss
75,3,0.200000,0.000000
75,3,0.400000,6878.428223
75,3,0.500000,13383.089844
75,3,0.750000,44190.843750
75,3,1.000000,81056.750000
75,4,0.000000,0.000000
75,4,0.200000,0.000000
75,4,0.400000,0.000000
75,4,0.500000,134.431030
75,4,0.750000,16885.613281
75,4,1.000000,25170.667969
75,5,0.000000,0.000000
75,5,0.200000,0.000000
75,5,0.400000,7365.394531
75,5,0.500000,14331.083984
75,5,0.750000,50139.136719
75,5,1.000000,186897.500000
76,1,0.000000,0.000000
76,1,0.200000,0.000000
76,1,0.400000,25927.431641
76,1,0.500000,48796.773438
76,1,0.750000,85529.375000
76,1,1.000000,216376.796875
76,2,0.000000,0.000000
76,2,0.200000,0.000000
76,2,0.400000,0.000000
76,2,0.500000,1865.509521
76,2,0.750000,5625.688477
76,2,1.000000,9413.081055
76,3,0.000000,0.000000
76,3,0.200000,6136.887695
76,3,0.400000,9593.850586
76,3,0.500000,17634.810547
76,3,0.750000,41753.828125
76,3,1.000000,88592.726562
76,4,0.000000,0.000000
76,4,0.200000,0.000000
76,4,0.400000,4792.378906
76,4,0.500000,5437.994141
76,4,0.750000,9093.831055
76,4,1.000000,32819.421875
76,5,0.000000,0.000000
76,5,0.200000,6226.213379
76,5,0.400000,16231.619141
76,5,0.500000,27299.210938
76,5,0.750000,61318.390625
76,5,1.000000,103585.031250
78,1,0.000000,0.000000
78,1,0.200000,0.000000
78,1,0.400000,0.000000
78,1,0.500000,19918.884766
78,1,0.750000,112381.289062
78,1,1.000000,305199.750000
78,2,0.000000,0.000000
78,2,0.200000,0.000000
78,2,0.400000,0.000000
78,2,0.500000,0.000000
78,2,0.750000,2643.387207
78,2,1.000000,24347.324219
78,3,0.000000,0.000000
78,3,0.200000,0.000000
78,3,0.400000,3730.593750
78,3,0.500000,6473.783203
78,3,0.750000,18434.017578
78,3,1.000000,213944.937500
78,4,0.000000,0.000000
78,4,0.200000,0.000000
78,4,0.400000,0.000000
78,4,0.500000,0.000000
78,4,0.750000,0.000000
78,4,1.000000,62976.289062
78,5,0.000000,0.000000
78,5,0.200000,0.000000
78,5,0.400000,645.471680
78,5,0.500000,6844.901367
78,5,0.750000,29052.136719
78,5,1.000000,180925.750000
79,1,0.000000,0.000000
79,1,0.200000,94065.367188
79,1,0.400000,144328.203125
79,1,0.500000,156423.453125
79,1,0.750000,271952.343750
79,1,1.000000,407963.750000
79,2,0.000000,0.000000
79,2,0.200000,2123.963867
79,2,0.400000,6259.483398
79,2,0.500000,7554.563965
79,2,0.750000,9742.796875
79,2,1.000000,11098.642578
79,3,0.000000,0.000000
79,3,0.200000,29193.277344
79,3,0.400000,38779.945312
79,3,0.500000,49140.800781
79,3,0.750000,66841.273438
79,3,1.000000,106767.890625
79,4,0.000000,0.000000
79,4,0.200000,1275.699707
79,4,0.400000,3861.853027
79,4,0.500000,8562.283203
79,4,0.750000,16222.343750
79,4,1.000000,69429.648438
79,5,0.000000,0.000000
79,5,0.200000,0.000000
79,5,0.400000,70488.601562
79,5,0.500000,89177.468750
79,5,0.750000,98733.281250
79,5,1.000000,145426.125000
84,1,0.000000,0.000000
84,1,0.200000,19252.484375
84,1,0.400000,98493.421875
84,1,0.500000,143506.250000
84,1,0.750000,176469.781250
84,1,1.000000,356272.375000
84,2,0.000000,0.000000
84,2,0.200000,2939.899414
84,2,0.400000,3985.220947
84,2,0.500000,4471.672852
84,2,0.750000,5719.761230
84,2,1.000000,10791.380859
84,3,0.000000,7011.336426
84,3,0.200000,13753.757812
84,3,0.400000,28291.660156
84,3,0.500000,36881.359375
84,3,0.750000,57147.175781
84,3,1.000000,127114.765625
84,4,0.000000,0.000000
84,4,0.200000,4211.416992
84,4,0.400000,11627.634766
84,4,0.500000,12468.957031
84,4,0.750000,16835.660156
84,4,1.000000,44137.792969
84,5,0.000000,0.000000
84,5,0.200000,12068.912109
84,5,0.400000,19022.091797
84,5,0.500000,38172.257812
84,5,0.750000,76320.726562
84,5,1.000000,114662.359375
85,1,0.000000,0.000000
85,1,0.200000,0.000000
85,1,0.400000,30288.800781
85,1,0.500000,58397.410156
85,1,0.750000,140824.703125
85,1,1.000000,465272.687500
85,2,0.000000,0.000000
85,2,0.200000,0.000000
85,2,0.400000,1967.138916
85,2,0.500000,2713.708984
85,2,0.750000,5547.066895
85,2,1.000000,10943.323242
85,3,0.000000,0.000000
85,3,0.200000,0.000000
85,3,0.400000,0.000000
85,3,0.500000,1106.965210
85,3,0.750000,24343.949219
85,3,1.000000,92991.015625
85,4,0.000000,0.000000
85,4,0.200000,0.000000
85,4,0.400000,8342.748047
85,4,0.500000,13902.117188
85,4,0.750000,22909.472656
85,4,1.000000,32706.580078
85,5,0.000000,0.000000
85,5,0.200000,0.000000
85,5,0.400000,5434.665039
85,5,0.500000,10654.605469
85,5,0.750000,41041.507812
85,5,1.000000,120342.843750
87,1,0.000000,0.000000
87,1,0.200000,0.000000
87,1,0.400000,12636.300781
87,1,0.500000,28741.544922
87,1,0.750000,86072.187500
87,1,1.000000,235162.234375
87,2,0.000000,0.000000
87,2,0.200000,0.000000
87,2,0.400000,0.000000
87,2,0.500000,0.000000
87,2,0.750000,478.408508
87,2,1.000000,11672.650391
87,3,0.000000,0.000000
87,3,0.200000,0.000000
87,3,0.400000,0.000000
87,3,0.500000,14053.404297
87,3,0.750000,40007.082031
87,3,1.000000,88459.390625
87,4,0.000000,0.000000
87,4,0.200000,0.000000
87,4,0.400000,0.000000
87,4,0.500000,956.126587
87,4,0.750000,14815.823242
87,4,1.000000,37581.503906
87,5,0.000000,0.000000
87,5,0.200000,0.000000
87,5,0.400000,12507.817383
87,5,0.500000,20856.285156
87,5,0.750000,45980.257812
87,5,1.000000,63167.406250
89,1,0.000000,0.000000
89,1,0.200000,0.000000
89,1,0.400000,0.000000
89,1,0.500000,35959.773438
89,1,0.750000,152317.750000
89,1,1.000000,341955.812500
89,2,0.000000,0.000000
89,2,0.200000,0.000000
89,2,0.400000,0.000000
89,2,0.500000,274.416138
89,2,0.750000,3615.734375
89,2,1.000000,11289.349609
89,3,0.000000,0.000000
89,3,0.200000,0.000000
89,3,0.400000,8644.218750
89,3,0.500000,19025.796875
89,3,0.750000,46892.796875
89,3,1.000000,101068.429688
89,4,0.000000,0.000000
89,4,0.200000,0.000000
89,4,0.400000,0.000000
89,4,0.500000,0.000000
89,4,0.750000,15203.771484
89,4,1.000000,36597.144531
89,5,0.000000,0.000000
89,5,0.200000,0.000000
89,5,0.400000,7793.899414
89,5,0.500000,21845.601562
89,5,0.750000,69885.601562
89,5,1.000000,142112.609375
92,1,0.000000,0.000000
92,1,0.200000,0.000000
92,1,0.400000,2484.085205
92,1,0.500000,11699.543945
92,1,0.750000,100422.515625
92,1,1.000000,373521.156250
92,2,0.000000,0.000000
92,2,0.200000,0.000000
92,2,0.400000,1840.029785
92,2,0.500000,2112.604492
92,2,0.750000,6935.723633
92,2,1.000000,14386.611328
92,3,0.000000,0.000000
92,3,0.200000,0.000000
92,3,0.400000,7243.286133
92,3,0.500000,27433.449219
92,3,0.750000,70618.726562
92,3,1.000000,105948.312500
92,4,0.000000,0.000000
92,4,0.200000,0.000000
92,4,0.400000,9786.617188
